"property_id";"location_id";"page_url";"property_type";"price";"location";"city";"province_name";"latitude";"longitude";"baths";"area";"purpose";"bedrooms";"date_added";"agency";"agent"
7812198;8301;"https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_overseas_enclave_sector_2_10_marla_house_for_rent-7812198-8301-4.html";"House";80000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.506584;73.08697;5;"10 Marla";"For Rent";4;"07-08-2019";"";""
7829095;3041;"https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_bahria_height_fully_furnished_1_bed_room__apartment_in_bahria__phase_4-7829095-3041-4.html";"Flat";40000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.549693;73.130536;1;"3.8 Marla";"For Rent";1;"07-13-2019";"Khawaja Corporation";"Khawaja Shoaib Zafar"
7829217;3048;"https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_single_unit_house_for_rent-7829217-3048-4.html";"House";70000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.485576;73.08393;6;"10 Marla";"For Rent";6;"07-08-2019";"";""
7848922;8409;"https://www.zameen.com/Property/satellite_town_block_d_satellite_town_6th_road_upper_portion_for_rent-7848922-8409-4.html";"Upper Portion";52000;"Satellite Town";"Rawalpindi";"Punjab";33.642964623375;73.068416118622;4;"10 Marla";"For Rent";4;"07-08-2019";"";""
7849225;1312;"https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_02_bed_corner_portion_available_for_rent_good_location-7849225-1312-4.html";"Upper Portion";16000;"Chaklala Scheme";"Rawalpindi";"Punjab";33.656924;73.143826;2;"6 Marla";"For Rent";2;"07-08-2019";"";""
7866614;9210;"https://www.zameen.com/Property/rawalpindi_high_court_road_basement_for_rent_5_marla-7866614-9210-4.html";"Lower Portion";15000;"High Court Road";"Rawalpindi";"Punjab";33.563238;73.102118;0;"5 Marla";"For Rent";2;"07-08-2019";"";""
7893141;10610;"https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_safari_homes_bahria_town_superb_loation_safari_homes_european_style_portion_for_rent-7893141-10610-4.html";"Upper Portion";30000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.50136;73.108691;3;"5 Marla";"For Rent";3;"07-08-2019";"Madni Estate";"Mr Imtiaz Khalil"
7896544;517;"https://www.zameen.com/Property/rawalpindi_peshawar_road_5_marla_house_for_rent-7896544-517-4.html";"House";30000;"Peshawar Road";"Rawalpindi";"Punjab";33.602664;73.030196;3;"5 Marla";"For Rent";4;"07-08-2019";"";""
7897200;1387;"https://www.zameen.com/Property/rawalpindi_afshan_colony_5_marla_lower_portion_for_rent-7897200-1387-4.html";"Lower Portion";16000;"Afshan Colony";"Rawalpindi";"Punjab";33.593551345806;73.015743233263;0;"5 Marla";"For Rent";2;"07-08-2019";"";""
7900404;10641;"https://www.zameen.com/Property/rawalpindi_ayub_colony_02_bed_separate_portion_available_for_rent-7900404-10641-4.html";"Upper Portion";16000;"Ayub Colony";"Rawalpindi";"Punjab";33.582625;73.10109;2;"6 Marla";"For Rent";2;"07-08-2019";"";""
7906406;3049;"https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_block_a_bahria_town_beautiful_european_style_double_story_corner_house_5_marla_for_rent-7906406-3049-4.html";"House";32000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.499892;73.05831;0;"5 Marla";"For Rent";3;"07-08-2019";"Madni Estate";"Mr Imtiaz"
7931287;451;"https://www.zameen.com/Property/rawalpindi_rawat_apartment_is_available_for_rent_in_zaraj_housing_rania_heights-7931287-451-4.html";"Flat";23000;"Rawat";"Rawalpindi";"Punjab";33.4897;73.1969;2;"3.1 Marla";"For Rent";2;"07-08-2019";"";""
7953456;1216;"https://www.zameen.com/Property/rawalpindi_shams_abad_upper_portion_for_rent-7953456-1216-4.html";"Upper Portion";32000;"Shams Abad";"Rawalpindi";"Punjab";33.651485;73.08069;3;"10 Marla";"For Rent";3;"07-08-2019";"";""
7960925;3046;"https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_upper_portion_available_for_rent-7960925-3046-4.html";"Upper Portion";70000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.555451;73.138218;0;"1 Kanal";"For Rent";3;"07-10-2019";"SahulatKar Properties";"Syed Umar Mukhtar"
7963836;3047;"https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_10_marla_ground_portion_for_rent_at_phase_7_bahria_town-7963836-3047-4.html";"Lower Portion";35000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.531951;73.115215;3;"10 Marla";"For Rent";2;"07-08-2019";"";""
7986993;8129;"https://www.zameen.com/Property/rawalpindi_range_road_house_is_available_for_rent-7986993-8129-4.html";"House";20000;"Range Road";"Rawalpindi";"Punjab";33.609071465328;73.000330924988;3;"5 Marla";"For Rent";3;"07-08-2019";"";""
7993545;1339;"https://www.zameen.com/Property/rawalpindi_ghauri_town_ground_floor_for_rent-7993545-1339-4.html";"Lower Portion";12000;"Ghauri Town";"Rawalpindi";"Punjab";33.622767;73.127074;2;"5 Marla";"For Rent";3;"07-05-2019";"";""
7997627;8122;"https://www.zameen.com/Property/rawalpindi_committee_chowk_5_marla_house_for_rent-7997627-8122-4.html";"House";30000;"Committee Chowk";"Rawalpindi";"Punjab";33.613076543351;73.065555095454;3;"5 Marla";"For Rent";4;"07-08-2019";"";""
8013367;3041;"https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_fully_furnished_open_basement_for_rent-8013367-3041-4.html";"Lower Portion";50000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.549693;73.130536;3;"1 Kanal";"For Rent";2;"07-08-2019";"";""
8020472;8506;"https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_fully_furnished_flat_for_rent_in_bahria_heights_2-8020472-8506-4.html";"Flat";45000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.552089;73.139278;0;"2.9 Marla";"For Rent";0;"07-08-2019";"";""
8038067;3036;"https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_ground_portion_available_for_rent-8038067-3036-4.html";"Lower Portion";35000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.550407;73.11547;0;"10 Marla";"For Rent";2;"07-08-2019";"";""
8051875;3041;"https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_1_kanal_ground_portion_for_rent_in_bahria_town_phase_4-8051875-3041-4.html";"Lower Portion";50000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.549693;73.130536;0;"1 Kanal";"For Rent";3;"07-08-2019";"";""
8055356;632;"https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_10_marla_house_for_rent-8055356-632-4.html";"House";55000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.550623;73.123112;6;"10 Marla";"For Rent";6;"07-08-2019";"";""
8082137;1504;"https://www.zameen.com/Property/rawalpindi_askari_14_5_bedroom_house_for_rent_in_askari_14-8082137-1504-4.html";"House";54000;"Askari 14";"Rawalpindi";"Punjab";33.543004;73.067576;6;"10 Marla";"For Rent";5;"06-29-2019";"ACE Real Estate";"Mehsum Kazmi Dawood Iqbal"
8096690;1504;"https://www.zameen.com/Property/rawalpindi_askari_14_full__house_for_rent_in_askari_14_fully_tiled-8096690-1504-4.html";"House";58000;"Askari 14";"Rawalpindi";"Punjab";33.543004;73.067576;6;"10 Marla";"For Rent";5;"07-02-2019";"ACE Real Estate";"Mehsum Kazmi Dawood Iqbal"
8101078;1504;"https://www.zameen.com/Property/rawalpindi_askari_14_10_marla_house_for_rent_in_askari_14-8101078-1504-4.html";"House";58000;"Askari 14";"Rawalpindi";"Punjab";33.543004;73.067576;5;"10 Marla";"For Rent";5;"06-29-2019";"ACE Real Estate";"Mehsum Kazmi Dawood Iqbal"
8101426;1504;"https://www.zameen.com/Property/rawalpindi_askari_14_4_bed_house_for_rent_in_askari_14-8101426-1504-4.html";"House";54000;"Askari 14";"Rawalpindi";"Punjab";33.543004;73.067576;4;"10 Marla";"For Rent";4;"06-29-2019";"ACE Real Estate";"Mehsum Kazmi Dawood Iqbal"
8102096;1515;"https://www.zameen.com/Property/rawalpindi_askari_13_house_is_available_for_rent-8102096-1515-4.html";"House";65000;"Askari 13";"Rawalpindi";"Punjab";33.569523;73.064679;4;"10 Marla";"For Rent";4;"04-18-2019";"ACE Real Estate";"Mehsum Kazmi Dawood Iqbal"
8122637;1504;"https://www.zameen.com/Property/rawalpindi_askari_14_3_bed_house_available_for_rent_in_asakri_14-8122637-1504-4.html";"House";50000;"Askari 14";"Rawalpindi";"Punjab";33.543004;73.067576;3;"10 Marla";"For Rent";3;"06-29-2019";"ACE Real Estate";"Mehsum Kazmi Dawood Iqbal"
8127584;517;"https://www.zameen.com/Property/rawalpindi_peshawar_road_5_marla_house_for_rent_in_lane_4-8127584-517-4.html";"House";30000;"Peshawar Road";"Rawalpindi";"Punjab";33.602664;73.030196;3;"5 Marla";"For Rent";4;"07-08-2019";"";""
8129079;3035;"https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_house_available_for_rent-8129079-3035-4.html";"House";150000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.55892;73.118649;6;"1 Kanal";"For Rent";6;"07-10-2019";"SahulatKar Properties";"Syed Umar Mukhtar"
8129751;3046;"https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_upper_portion_available_for_rent-8129751-3046-4.html";"Upper Portion";57000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.555451;73.138218;5;"1 Kanal";"For Rent";3;"07-10-2019";"SahulatKar Properties";"Syed Umar Mukhtar"
8130450;3041;"https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_upper_portion_available_for_rent-8130450-3041-4.html";"Upper Portion";45000;"Bahria Town Rawalpindi";"Rawalpindi";"Punjab";33.549693;73.130536;3;"1 Kanal";"For Rent";3;"07-10-2019";"SahulatKar Properties";"Syed Umar Mukhtar"
